model,model_display_name,diagnostic_source,dataset_variant,prompt_mode,query_type,n_pairs,n_valid_pairs,strict_ccc,correct_flip_rate,wrong_flip_rate,invariant_yes_rate,invariant_no_rate,scca,signed_ccc,invalid_pair_rate
qwen3_4b,Qwen3-4B,main,main,symbolic_solver_concise,ate,53,53,0.5283018867924528,0.5094339622641509,0.018867924528301886,0.20754716981132076,0.2641509433962264,0.5094339622641509,0.49056603773584906,0.0
qwen3_4b,Qwen3-4B,main,main,symbolic_solver_concise,backadj,50,50,0.36,0.3,0.06,0.04,0.6,0.3,0.24,0.0
qwen3_4b,Qwen3-4B,main,main,symbolic_solver_concise,correlation,98,93,0.6129032258064516,0.45161290322580644,0.16129032258064516,0.13978494623655913,0.24731182795698925,0.45161290322580644,0.29032258064516125,0.05102040816326531
qwen3_4b,Qwen3-4B,main,main,symbolic_solver_concise,det-counterfactual,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,main,main,symbolic_solver_concise,ett,19,18,0.5,0.2222222222222222,0.2777777777777778,0.1111111111111111,0.3888888888888889,0.2222222222222222,-0.05555555555555558,0.05263157894736842
qwen3_4b,Qwen3-4B,main,main,symbolic_solver_concise,marginal,63,63,0.4126984126984127,0.25396825396825395,0.15873015873015872,0.031746031746031744,0.5555555555555556,0.25396825396825395,0.09523809523809523,0.0
qwen3_4b,Qwen3-4B,main,main,symbolic_solver_concise,nde,45,35,0.37142857142857144,0.2857142857142857,0.08571428571428572,0.05714285714285714,0.5714285714285714,0.2857142857142857,0.19999999999999998,0.2222222222222222
qwen3_4b,Qwen3-4B,main,main,symbolic_solver_concise,nie,29,25,0.24,0.2,0.04,0.04,0.72,0.2,0.16,0.13793103448275862
