model,model_display_name,diagnostic_source,dataset_variant,prompt_mode,n_pairs,n_valid_pairs,strict_ccc,correct_flip_rate,wrong_flip_rate,invariant_yes_rate,invariant_no_rate,scca,signed_ccc,invalid_pair_rate
qwen3_8b,Qwen3-8B,main,main,nl_binary_score,358,358,0.4441340782122905,0.30446927374301674,0.13966480446927373,0.3435754189944134,0.2122905027932961,0.30446927374301674,0.164804469273743,0.0
qwen3_8b,Qwen3-8B,main,main,nl_formal_binary_score,358,358,0.46089385474860334,0.2988826815642458,0.16201117318435754,0.31843575418994413,0.2206703910614525,0.2988826815642458,0.13687150837988826,0.0
qwen3_8b,Qwen3-8B,main,main,symbolic_solver_concise_binary_score,358,358,0.42178770949720673,0.2849162011173184,0.13687150837988826,0.441340782122905,0.13687150837988826,0.2849162011173184,0.14804469273743015,0.0
