model,model_display_name,diagnostic_source,dataset_variant,prompt_mode,n_pairs,n_valid_pairs,strict_ccc,correct_flip_rate,wrong_flip_rate,invariant_yes_rate,invariant_no_rate,scca,signed_ccc,invalid_pair_rate
qwen3_4b,Qwen3-4B,main,main,nl_binary_score,358,358,0.40502793296089384,0.3016759776536313,0.10335195530726257,0.22905027932960895,0.3659217877094972,0.3016759776536313,0.19832402234636873,0.0
qwen3_4b,Qwen3-4B,main,main,nl_formal_binary_score,358,358,0.39106145251396646,0.2709497206703911,0.12011173184357542,0.2122905027932961,0.39664804469273746,0.2709497206703911,0.15083798882681565,0.0
qwen3_4b,Qwen3-4B,main,main,symbolic_solver_concise_binary_score,358,358,0.4692737430167598,0.33798882681564246,0.13128491620111732,0.16201117318435754,0.3687150837988827,0.33798882681564246,0.20670391061452514,0.0
